date,no1,no2,no3,no4,no5
2014-04-20 09:00:00,1.315441,0.012822,1.322995,0.998759,-0.565659
2014-04-20 10:00:00,-0.681693,-0.384596,-1.005709,0.974817,-0.841056
2014-04-20 11:00:00,-0.754939,-2.263680,-2.309585,-0.729881,0.165209
2014-04-20 12:00:00,-0.056847,-1.060631,1.140388,1.737748,-0.625958
2014-04-20 13:00:00,0.181136,-0.104757,-0.967901,0.159113,-0.692871
2014-04-20 14:00:00,-0.340803,1.105866,0.399221,0.067777,-0.621684
2014-04-20 15:00:00,3.160384,0.374471,1.198411,-0.927221,-0.775468
2014-04-20 16:00:00,0.039182,0.186745,0.831758,-1.861888,-1.498589
2014-04-20 17:00:00,-0.059752,1.126652,-0.800668,-0.578204,-1.106447
2014-04-20 18:00:00,2.290018,0.092463,1.007599,-0.763537,0.706723
2014-04-20 19:00:00,0.975976,0.132156,-1.879994,0.153606,-1.074268
2014-04-20 20:00:00,-1.286684,2.235426,-1.105600,1.097753,-0.810909
2014-04-20 21:00:00,1.183112,-1.578908,1.032715,0.988902,-0.719456
2014-04-20 22:00:00,-0.910809,-0.516201,1.423881,-0.569674,0.230856
2014-04-20 23:00:00,1.314096,-1.087941,0.426809,0.108713,-1.543186
2014-04-21 00:00:00,0.543371,-1.607806,-1.082746,-1.475392,1.012099
2014-04-21 01:00:00,1.835046,1.517255,-0.543482,0.315020,0.414342
2014-04-21 02:00:00,0.031605,1.988638,1.571250,-0.980825,-0.540901
2014-04-21 03:00:00,-0.495409,-1.452586,-1.809440,0.175996,0.049579
2014-04-21 04:00:00,-0.155888,-0.785879,0.293597,0.467148,0.038053
2014-04-21 05:00:00,-1.396414,-0.024474,1.064660,0.720308,-1.787184
2014-04-21 06:00:00,1.560014,0.602506,-0.089352,1.654397,0.644734
2014-04-21 07:00:00,-1.133733,0.140909,-0.353093,-0.332809,0.410421
2014-04-21 08:00:00,-0.392237,0.099372,-0.003501,0.828982,-0.867247
2014-04-21 09:00:00,0.720032,1.537548,1.059151,-0.482170,-0.639841
2014-04-21 10:00:00,-2.599634,0.401276,1.616267,0.190335,1.069267
2014-04-21 11:00:00,0.240548,-0.971035,1.993680,1.050884,0.267213
2014-04-21 12:00:00,0.085305,1.216610,1.048765,1.315997,-0.026901
2014-04-21 13:00:00,2.082408,-0.166954,-0.220291,0.276399,2.585187
2014-04-21 14:00:00,-0.407795,-2.054300,0.272264,0.044879,-1.734807
2014-04-21 15:00:00,-0.054398,1.019270,-0.449619,-0.104063,-0.690334
2014-04-21 16:00:00,0.818018,-0.193714,-0.800652,-0.558419,-1.155294
2014-04-21 17:00:00,0.186968,-0.640009,1.177240,1.477756,0.643307
2014-04-21 18:00:00,-0.585356,-2.439236,-1.161749,-0.373918,-0.313711
2014-04-21 19:00:00,1.743239,-0.557298,-0.731280,-0.552794,1.217098
2014-04-21 20:00:00,1.780142,-0.495815,1.557330,-0.362249,-0.545813
2014-04-21 21:00:00,-0.380430,1.328757,-1.552083,0.899552,-0.772733
2014-04-21 22:00:00,-0.696052,-0.899511,1.627519,0.642810,-1.735191
2014-04-21 23:00:00,1.143150,-0.004548,0.964705,-1.062404,-0.552245
2014-04-22 00:00:00,1.445002,-0.221752,1.617384,-1.054797,1.441550
2014-04-22 01:00:00,1.279543,-0.583999,0.789902,-2.145325,-0.626693
2014-04-22 02:00:00,0.214341,-0.993614,-0.051669,-0.702909,-0.071096
2014-04-22 03:00:00,-0.015594,0.023691,-1.664985,-1.334861,-0.062165
2014-04-22 04:00:00,-0.825560,-0.382718,1.954848,0.135975,-0.461648
2014-04-22 05:00:00,1.595157,0.905205,0.981049,0.479722,1.056307
2014-04-22 06:00:00,-0.875657,-1.402497,-0.579281,-1.552072,1.124523
2014-04-22 07:00:00,0.801495,-0.304055,-0.544375,1.094459,-0.365167
2014-04-22 08:00:00,0.305768,-0.224627,0.436126,-0.291582,0.033150
2014-04-22 09:00:00,-0.754548,-0.091261,2.218453,0.253288,0.274585
2014-04-22 10:00:00,-1.242130,-0.000451,-0.071119,-0.351076,-0.248967
2014-04-22 11:00:00,-1.027086,-0.393889,-1.388553,0.226121,1.195210
2014-04-22 12:00:00,-1.247193,-2.316124,0.284121,0.405079,2.596539
2014-04-22 13:00:00,1.441673,-1.816777,-1.164857,2.229312,0.204130
2014-04-22 14:00:00,-0.339047,-0.162361,0.819747,-0.067661,0.316153
2014-04-22 15:00:00,1.615551,-0.581511,0.705916,-0.270409,0.716462
2014-04-22 16:00:00,1.343490,-0.654168,0.300534,-0.609473,0.290915
2014-04-22 17:00:00,-0.705704,-1.548906,-0.533175,0.070286,-0.398747
2014-04-22 18:00:00,1.105790,-0.095005,-0.461505,0.779391,1.652177
2014-04-22 19:00:00,1.691100,-0.458733,2.118272,0.332117,-1.680088
2014-04-22 20:00:00,1.361559,0.493762,-0.154107,-0.001141,-0.637390
2014-04-22 21:00:00,-1.709702,0.009852,0.155105,-0.332101,0.987031
2014-04-22 22:00:00,-1.259358,1.005252,-0.540308,0.547030,1.970604
2014-04-22 23:00:00,0.324946,1.364063,-1.749571,0.496157,0.386801
2014-04-23 00:00:00,-0.259751,-0.283770,0.662603,0.576141,-1.078752
2014-04-23 01:00:00,-1.067160,1.595378,-0.523209,1.592207,0.617133
2014-04-23 02:00:00,-0.253629,-0.788536,-0.209371,-0.974358,-0.416829
2014-04-23 03:00:00,0.137327,-0.335269,0.046151,1.194295,0.921131
2014-04-23 04:00:00,0.893787,-1.704078,1.545552,-1.508664,0.070123
2014-04-23 05:00:00,-1.615425,-0.180720,0.195147,0.493929,-0.048656
2014-04-23 06:00:00,2.884883,0.211814,-1.371686,1.794571,0.018888
2014-04-23 07:00:00,0.964060,-0.484900,-0.167747,-0.134255,-0.770368
2014-04-23 08:00:00,0.466169,-1.381064,2.229621,1.385320,-2.353962
2014-04-23 09:00:00,0.562842,-0.827442,1.399066,0.157793,-0.750707
2014-04-23 10:00:00,0.353873,-2.374078,0.160415,-0.791015,1.296320
2014-04-23 11:00:00,0.032741,-1.650592,-0.980362,0.958748,-0.393858
2014-04-23 12:00:00,-0.414127,-0.507683,0.051918,0.537414,-1.453866
2014-04-23 13:00:00,0.603015,0.000547,0.198274,1.231797,-0.652902
2014-04-23 14:00:00,0.096571,-1.254750,-2.036686,-0.754954,0.145400
2014-04-23 15:00:00,0.173526,0.121337,1.758483,-0.225922,-1.039538
2014-04-23 16:00:00,0.153005,-0.681978,1.049800,-0.537553,1.327667
2014-04-23 17:00:00,-1.299314,-0.098318,0.860584,0.194070,0.595656
2014-04-23 18:00:00,1.037076,-1.562991,0.256954,0.928142,0.180434
2014-04-23 19:00:00,1.757998,-1.473361,0.739137,-1.385051,-1.326416
2014-04-23 20:00:00,-0.786922,-1.354549,-0.839161,-1.750441,0.953529
2014-04-23 21:00:00,1.294467,2.491719,0.086043,-0.293991,-1.481073
2014-04-23 22:00:00,-0.049057,0.224762,0.986776,-0.199451,1.455866
2014-04-23 23:00:00,1.536665,-0.416867,0.308476,-1.220814,-0.291873
2014-04-24 00:00:00,0.631019,0.644644,0.615206,0.506994,2.591648
2014-04-24 01:00:00,-0.842374,-0.963290,0.145869,-1.516232,-1.125318
2014-04-24 02:00:00,-1.253883,-1.595971,1.355782,1.328914,0.464134
2014-04-24 03:00:00,0.019036,-0.414954,1.580169,-0.013057,0.116227
2014-04-24 04:00:00,1.898294,-0.852377,-0.976246,0.153451,0.898896
2014-04-24 05:00:00,0.616939,0.505262,-1.745556,-1.166701,-0.408808
2014-04-24 06:00:00,-1.663165,2.379544,-0.189342,0.266248,-0.215207
2014-04-24 07:00:00,-0.465372,-0.653485,0.288468,-0.758980,-1.296299
2014-04-24 08:00:00,0.796890,0.541881,-0.680449,0.412672,-1.903321
2014-04-24 09:00:00,-0.929659,0.620497,0.105611,-0.300040,1.273387
2014-04-24 10:00:00,0.731955,-0.414173,0.571901,0.833817,1.658073
2014-04-24 11:00:00,0.621860,-0.522987,0.080281,0.649502,-1.065933
2014-04-24 12:00:00,-1.031638,0.308031,1.395787,0.804259,-0.334635
2014-04-24 13:00:00,-0.407107,-0.010411,1.331826,-1.323149,-0.357110
2014-04-24 14:00:00,2.174934,-0.622467,-0.181226,-0.299122,0.735272
2014-04-24 15:00:00,-0.963314,0.609735,-0.435604,1.799267,-0.867837
2014-04-24 16:00:00,1.125596,-2.030304,-0.098445,-0.418943,1.114287
2014-04-24 17:00:00,0.114820,2.387660,0.330023,2.026740,-0.600453
2014-04-24 18:00:00,-0.472755,-1.125232,0.830541,-1.681440,-0.384506
2014-04-24 19:00:00,1.300743,-0.731668,-1.568943,1.432414,-1.280544
2014-04-24 20:00:00,-1.003912,0.569650,0.795356,1.059947,-0.489472
2014-04-24 21:00:00,-0.037127,-0.356640,-1.830773,-1.814458,-0.892397
2014-04-24 22:00:00,-1.122050,-1.064320,-1.477844,-0.254322,1.894088
2014-04-24 23:00:00,1.343046,1.129221,-0.030976,0.078595,1.457816
2014-04-25 00:00:00,1.723486,2.068507,0.605918,-0.323090,-0.084626
2014-04-25 01:00:00,-0.505803,-0.558097,-0.996925,1.782927,-1.272359
2014-04-25 02:00:00,0.858616,-0.739940,-0.978574,0.809734,-0.206543
2014-04-25 03:00:00,0.096560,-1.594636,2.122194,-1.452154,-0.247025
2014-04-25 04:00:00,-0.513427,2.033424,0.411690,0.099366,-0.489587
2014-04-25 05:00:00,1.604251,-0.172162,1.171320,0.261747,0.576746
2014-04-25 06:00:00,-0.402727,-0.366721,-0.127490,-0.772936,-1.715821
2014-04-25 07:00:00,-0.508367,-0.111508,-0.737710,0.833297,2.752368
2014-04-25 08:00:00,2.052504,0.087830,0.081696,-1.078949,-0.653742
2014-04-25 09:00:00,-0.171407,-0.265625,1.160893,1.311163,0.105446
2014-04-25 10:00:00,-0.369544,0.181258,-1.317367,1.045561,-0.244459
2014-04-25 11:00:00,-0.949070,0.431002,-1.001197,-0.569467,-0.219732
2014-04-25 12:00:00,-0.001739,-0.942490,0.844689,-0.275947,-0.224753
2014-04-25 13:00:00,0.878880,-0.743223,-0.203441,1.711781,0.885626
2014-04-25 14:00:00,-0.148151,0.658518,-0.559282,0.708335,-1.752194
2014-04-25 15:00:00,0.058195,-0.117153,2.217707,0.313158,-0.572291
2014-04-25 16:00:00,-0.858534,-0.161827,0.895844,-0.361928,0.710269
2014-04-25 17:00:00,1.585417,-0.851880,-0.162642,0.512754,0.330705
2014-04-25 18:00:00,-1.286774,-0.048127,0.471777,1.457517,1.758295
2014-04-25 19:00:00,-0.168705,-0.623853,0.942556,-0.432236,-1.148344
2014-04-25 20:00:00,-0.048611,0.108949,0.844693,0.808751,-1.020615
2014-04-25 21:00:00,-0.729221,0.182461,0.744227,0.115958,-0.649963
2014-04-25 22:00:00,0.907231,1.520927,-1.060680,-0.655963,-0.647566
2014-04-25 23:00:00,-0.142143,-0.795875,-0.699633,0.177714,-1.545648
2014-04-26 00:00:00,-1.881812,0.328004,1.826061,-0.031426,1.553897
2014-04-26 01:00:00,-1.830854,-2.681475,0.080715,0.431494,1.200031
2014-04-26 02:00:00,-0.021765,-0.833851,-0.111666,1.687102,-0.369286
2014-04-26 03:00:00,-0.241620,-1.460333,-0.356484,1.248490,0.105833
2014-04-26 04:00:00,-0.136977,1.561998,2.060828,0.129606,0.796863
2014-04-26 05:00:00,0.654674,0.990913,-0.519914,-0.051664,-1.674034
2014-04-26 06:00:00,1.177133,0.606158,-1.275092,-1.461533,-0.104372
2014-04-26 07:00:00,-0.284431,-0.337587,-0.269912,0.966446,-0.613377
2014-04-26 08:00:00,-1.447389,-0.202513,1.946502,-0.233971,-0.820584
2014-04-26 09:00:00,1.532857,1.036897,1.500025,0.033281,-0.171760
2014-04-26 10:00:00,0.588873,1.360771,0.686673,-1.630922,-0.768558
2014-04-26 11:00:00,2.082867,-0.177114,0.512839,0.332139,0.469030
2014-04-26 12:00:00,-1.268951,-2.432351,1.833278,-0.779689,0.393311
2014-04-26 13:00:00,-0.126254,-2.339765,-0.766273,-0.199870,-0.754387
2014-04-26 14:00:00,1.339607,-0.555436,0.352743,2.020354,-2.051471
2014-04-26 15:00:00,0.620168,1.516615,-0.963606,-0.898630,0.728271
2014-04-26 16:00:00,-0.152665,1.191981,-1.365444,-0.776517,-1.064574
2014-04-26 17:00:00,-0.888513,-0.858743,1.610975,-0.183597,0.715401
2014-04-26 18:00:00,0.312283,0.650079,-0.698522,0.176774,-1.125108
2014-04-26 19:00:00,-0.182764,0.235533,-0.218479,-0.582289,-0.615469
2014-04-26 20:00:00,0.602945,-0.288769,-0.897927,-0.209455,0.390279
2014-04-26 21:00:00,-0.224866,-1.260089,-0.939417,0.574480,-0.609452
2014-04-26 22:00:00,-1.661899,0.770835,2.350817,0.276244,-0.699193
2014-04-26 23:00:00,0.687692,-1.878704,-1.028684,-2.189018,-1.733370
2014-04-27 00:00:00,1.186976,-1.446699,0.102979,1.609493,-0.294016
2014-04-27 01:00:00,0.384141,-0.677928,2.321174,0.366305,-0.242499
2014-04-27 02:00:00,1.876717,0.224931,-0.785291,0.491743,2.016100
2014-04-27 03:00:00,-1.587644,1.426835,0.545957,0.999657,1.072831
2014-04-27 04:00:00,-0.514617,-1.185056,0.596632,0.185112,0.217137
2014-04-27 05:00:00,1.745334,-0.103241,1.269356,0.590733,2.060496
2014-04-27 06:00:00,-0.614428,-0.909058,1.058700,1.097424,-0.455724
2014-04-27 07:00:00,0.876965,1.065625,-1.532005,-0.433357,-0.246512
2014-04-27 08:00:00,0.076137,0.857387,-0.797179,-1.038223,0.157904
2014-04-27 09:00:00,1.162540,0.869255,-0.052927,0.531927,-0.100159
2014-04-27 10:00:00,-1.058642,-1.550301,0.586413,-0.799576,1.299615
2014-04-27 11:00:00,0.953353,-0.219663,-0.218580,1.254090,-0.629586
2014-04-27 12:00:00,0.371391,-1.693710,0.799822,-0.079558,0.973874
2014-04-27 13:00:00,0.601435,0.174683,-1.106068,0.664386,1.481565
2014-04-27 14:00:00,-1.680121,-0.734993,0.377046,-0.088616,0.059330
2014-04-27 15:00:00,-0.283878,-1.077969,1.403328,0.300436,0.905703
2014-04-27 16:00:00,1.729233,2.487873,-0.229052,0.264028,0.616254
2014-04-27 17:00:00,1.842382,0.443308,-1.499965,-0.446840,-0.578789
2014-04-27 18:00:00,-2.649531,-1.270912,-1.376618,1.608147,0.986372
2014-04-27 19:00:00,-0.099303,-0.793822,-0.855737,-0.786142,-0.898880
2014-04-27 20:00:00,0.864092,-0.152710,1.635934,-1.265356,0.007399
2014-04-27 21:00:00,-0.505786,-0.032182,-0.939955,0.551445,-0.453595
2014-04-27 22:00:00,-0.515969,-0.239031,1.542011,-1.456658,0.858761
2014-04-27 23:00:00,1.088414,-0.991780,0.051096,1.923797,-1.506597
2014-04-28 00:00:00,-1.366149,0.099806,1.199209,-0.171677,-0.657215
2014-04-28 01:00:00,0.306358,1.686058,-0.198652,0.130102,0.179869
2014-04-28 02:00:00,-0.392502,0.356319,2.290618,0.107409,-0.321185
2014-04-28 03:00:00,-0.534785,-1.173955,2.810184,0.015692,-1.093446
2014-04-28 04:00:00,-0.203744,1.862298,1.314784,-0.235897,0.345783
2014-04-28 05:00:00,-2.195437,-1.409806,0.767181,1.030244,-0.287431
2014-04-28 06:00:00,0.669926,-0.217116,-1.395167,-2.718621,-0.005034
2014-04-28 07:00:00,1.854138,-0.128767,-0.054566,0.183292,1.453085
2014-04-28 08:00:00,-2.125976,-1.047243,-0.544123,-0.417760,-1.152486
2014-04-28 09:00:00,0.325661,0.096829,1.681971,-3.089021,0.159366
2014-04-28 10:00:00,-0.991018,-0.405159,-0.806162,1.266398,0.166337
2014-04-28 11:00:00,-0.162524,-0.328818,-1.475210,-0.266289,-0.935845
2014-04-28 12:00:00,-0.853523,1.126636,-0.457753,-1.309613,1.594102
2014-04-28 13:00:00,-0.793800,0.431222,-1.004713,-0.895115,1.071370
2014-04-28 14:00:00,1.371084,-0.286905,-1.074144,-0.721824,0.529378
2014-04-28 15:00:00,-0.551539,-0.091098,0.580182,-0.168451,0.244986
2014-04-28 16:00:00,1.172332,-0.830288,-0.638389,0.119826,0.512955
2014-04-28 17:00:00,-0.189140,0.337915,-0.009182,-1.031361,1.094036
2014-04-28 18:00:00,0.178262,0.712220,0.529324,0.044016,0.777273
2014-04-28 19:00:00,1.422318,-1.780186,-0.563536,1.026422,1.024548
2014-04-28 20:00:00,-0.833472,-0.402297,1.222566,1.369590,0.573384
2014-04-28 21:00:00,0.631733,-1.311480,-0.489976,-1.720352,-1.095405
2014-04-28 22:00:00,-0.334753,1.249124,-0.382759,-0.632691,-1.067428
2014-04-28 23:00:00,1.562908,0.116831,-0.038653,-0.038754,0.199869
2014-04-29 00:00:00,-0.192215,-0.973645,-0.042662,1.234916,-0.130252
2014-04-29 01:00:00,0.182494,0.440594,0.011681,0.067139,-0.062777
2014-04-29 02:00:00,-0.176885,-0.459587,0.619740,-1.113326,0.847597
2014-04-29 03:00:00,-0.362925,2.449549,-0.228498,-0.072940,0.030112
2014-04-29 04:00:00,0.891182,-0.617625,0.728809,-1.273572,0.009864
2014-04-29 05:00:00,0.526493,1.413968,-1.174436,2.108334,-0.575749
2014-04-29 06:00:00,-0.560625,-1.140934,1.223040,-0.240430,-0.389184
2014-04-29 07:00:00,0.081726,0.305034,-1.120378,-1.059330,-0.386222
2014-04-29 08:00:00,-0.020816,2.425628,-0.831342,-1.183316,0.430003
2014-04-29 09:00:00,1.257750,0.769607,-0.082263,-0.870094,0.593869
2014-04-29 10:00:00,0.294785,-1.333334,0.369215,1.507129,0.419419
2014-04-29 11:00:00,2.126715,0.917728,0.013679,-1.644833,0.076469
2014-04-29 12:00:00,-0.312144,0.818546,0.097699,-0.629301,0.588272
2014-04-29 13:00:00,0.010222,1.246641,0.781788,0.425197,0.557460
2014-04-29 14:00:00,0.948499,0.148912,-0.204827,-0.823505,1.420733
2014-04-29 15:00:00,-0.117495,-0.571147,0.546946,-0.471623,-0.617055
2014-04-29 16:00:00,-1.390754,0.999354,0.607627,0.127784,-0.260723
2014-04-29 17:00:00,-0.390563,0.163459,1.248609,0.873212,1.383872
2014-04-29 18:00:00,-1.641561,-1.522452,0.539585,2.121590,0.030842
2014-04-29 19:00:00,1.542402,0.338827,-2.174147,-0.716031,3.390675
2014-04-29 20:00:00,0.549926,0.444748,-0.743117,-0.226445,0.638841
2014-04-29 21:00:00,-0.143777,0.190823,-0.195317,-0.438996,-0.749666
2014-04-29 22:00:00,-0.972500,1.079559,-0.893772,-0.722467,0.435371
2014-04-29 23:00:00,0.173303,0.254711,-0.671404,-0.269739,-2.309512
2014-04-30 00:00:00,-0.743485,1.274499,1.020341,1.461337,0.533500
2014-04-30 01:00:00,-0.040576,-0.249112,-0.677399,-1.567126,0.397284
2014-04-30 02:00:00,1.803584,1.129074,0.091583,-0.225760,-0.646853
2014-04-30 03:00:00,1.215406,-0.093284,-0.644027,0.570042,-0.046130
2014-04-30 04:00:00,-0.549494,-0.690904,-0.747217,-2.940844,0.207177
2014-04-30 05:00:00,-2.669415,1.996977,-0.769280,0.966824,0.135002
2014-04-30 06:00:00,-0.577723,1.135671,0.360533,1.009427,-0.036092
2014-04-30 07:00:00,-0.740940,1.159993,1.555703,0.135187,1.558770
2014-04-30 08:00:00,-0.138548,0.441222,-0.135099,0.690901,-3.094984
2014-04-30 09:00:00,-0.890222,0.731915,0.135302,0.333480,0.415337
2014-04-30 10:00:00,-0.475035,0.490141,-0.578299,0.438112,-0.757563
2014-04-30 11:00:00,-2.311443,-1.524831,-0.858608,0.121670,1.254502
2014-04-30 12:00:00,-1.364761,-0.532282,0.652202,-1.554489,0.184959
2014-04-30 13:00:00,0.638714,1.768375,-0.369652,-0.706728,-0.632433
2014-04-30 14:00:00,0.897489,-0.400532,0.907773,3.010552,-0.632358
2014-04-30 15:00:00,1.118109,1.016576,0.552021,0.472930,0.284856
2014-04-30 16:00:00,-0.841071,1.610488,1.051352,0.950397,-0.293540
2014-04-30 17:00:00,0.714164,1.481580,0.393439,-0.108099,-0.913521
2014-04-30 18:00:00,-1.290203,-1.315518,0.117118,-1.965564,-1.037466
2014-04-30 19:00:00,-0.886448,-1.194429,1.849309,2.015346,0.908972
2014-04-30 20:00:00,-0.589134,0.184097,1.139910,0.064332,0.205158
2014-04-30 21:00:00,0.618662,2.947876,-0.807811,0.457991,-0.283556
2014-04-30 22:00:00,-1.968718,0.616408,0.832321,-0.974810,2.476440
2014-04-30 23:00:00,-0.806728,0.210968,1.644491,-1.120880,-0.500586
2014-05-01 00:00:00,0.464578,-0.445405,-0.791266,0.173714,-0.350149
2014-05-01 01:00:00,0.520884,-0.451233,1.674742,-0.554802,1.202391
2014-05-01 02:00:00,-2.713090,-1.123314,0.500184,1.424946,-0.259114
2014-05-01 03:00:00,0.387057,0.001418,1.416841,0.927778,-1.444022
2014-05-01 04:00:00,-0.036377,0.536665,-0.876649,2.987690,0.212733
2014-05-01 05:00:00,0.595679,-0.847542,2.061674,1.977343,-1.733138
2014-05-01 06:00:00,0.626964,0.930574,0.073037,0.424800,1.279649
2014-05-01 07:00:00,-0.633840,-0.360129,1.195438,1.966306,0.278767
2014-05-01 08:00:00,0.554651,0.227530,0.955298,-0.143202,-1.171341
2014-05-01 09:00:00,0.004132,-1.847827,-1.098528,-0.079357,0.200857
2014-05-01 10:00:00,0.715911,-0.168430,-0.442772,0.453719,0.024059
2014-05-01 11:00:00,-1.251598,0.556268,1.416450,0.989751,0.562659
2014-05-01 12:00:00,-0.849618,-0.287122,1.042188,1.972222,0.911965
2014-05-01 13:00:00,-1.192173,1.369059,-0.329530,0.711576,1.571448
2014-05-01 14:00:00,0.541787,-0.224119,0.214716,0.311881,0.835909
2014-05-01 15:00:00,0.013344,0.201420,0.126070,0.685213,0.725428
2014-05-01 16:00:00,1.056534,-0.954448,1.077018,0.498135,-0.130406
2014-05-01 17:00:00,-0.532277,0.301592,-0.076928,-1.418509,-0.368903
2014-05-01 18:00:00,1.241438,0.487810,-0.481695,0.047333,-0.270579
2014-05-01 19:00:00,0.786596,-0.011585,0.344368,-2.605181,-0.026826
2014-05-01 20:00:00,-0.722753,-0.384702,-1.483060,0.550237,-1.980442
2014-05-01 21:00:00,0.397784,1.128410,-0.766230,1.587077,-0.359432
2014-05-01 22:00:00,1.559481,0.354614,1.262326,-1.544593,0.432666
2014-05-01 23:00:00,-0.228218,0.345234,-0.695532,-0.881373,0.506189
2014-05-02 00:00:00,-0.178360,1.299598,0.914810,1.308068,-2.184241
2014-05-02 01:00:00,1.397516,-0.250081,1.777432,1.128814,-1.630406
2014-05-02 02:00:00,0.292189,-0.644143,-1.125749,-1.619660,1.323440
2014-05-02 03:00:00,-0.525921,-2.343324,1.340631,-0.337423,0.323978
2014-05-02 04:00:00,0.314050,0.468556,0.921929,0.779775,1.157742
2014-05-02 05:00:00,1.307390,-0.358386,0.516351,-1.166039,-0.497711
2014-05-02 06:00:00,-1.346865,-1.206997,-1.111857,-0.034088,1.782305
2014-05-02 07:00:00,0.124385,-1.371096,-1.019726,0.419043,1.440648
2014-05-02 08:00:00,3.715642,1.302688,1.228431,-0.080865,-0.239818
2014-05-02 09:00:00,0.699797,1.444461,0.350022,1.080259,-1.925046
2014-05-02 10:00:00,1.514412,-1.926455,0.814074,-0.879415,-0.876018
2014-05-02 11:00:00,-0.310331,-0.349511,0.801966,-0.556884,-0.073140
2014-05-02 12:00:00,0.361674,0.895448,0.858119,0.223021,1.351349
2014-05-02 13:00:00,-1.537305,1.209721,-0.309058,-0.031285,-1.643835
2014-05-02 14:00:00,-1.041524,2.061564,0.067389,0.105402,1.056698
2014-05-02 15:00:00,-1.148807,0.891827,-0.002507,-1.299305,-0.394285
2014-05-02 16:00:00,0.648471,1.135932,0.127369,1.730879,1.627098
2014-05-02 17:00:00,-0.580734,0.459927,0.409230,0.077155,-0.859957
2014-05-02 18:00:00,0.249628,-1.114837,0.493325,2.012822,0.027798
2014-05-02 19:00:00,0.428923,0.774597,-0.605729,-1.830299,-0.223038
2014-05-02 20:00:00,-0.212222,-0.691229,-0.926154,-1.440960,0.010558
2014-05-02 21:00:00,-0.712541,-0.548370,-0.680960,-0.718507,-0.889829
2014-05-02 22:00:00,-1.129544,0.647843,1.386971,-0.277709,0.008914
2014-05-02 23:00:00,-1.080267,-0.938993,0.509889,0.454082,-1.366954
2014-05-03 00:00:00,1.750087,-0.350166,0.498484,1.274088,0.142540
2014-05-03 01:00:00,1.587366,-1.090034,1.516433,1.194062,-1.292641
2014-05-03 02:00:00,-1.803323,-1.021377,1.006790,1.484478,-0.983179
2014-05-03 03:00:00,2.525381,-0.529989,0.526156,-0.343450,-0.885672
2014-05-03 04:00:00,0.947827,1.205321,1.333631,0.757775,1.681463
2014-05-03 05:00:00,0.546141,-1.633581,-1.622725,0.256654,-1.735203
2014-05-03 06:00:00,0.601083,0.635350,-0.055860,0.177501,-0.744142
2014-05-03 07:00:00,0.223607,-0.554465,-0.133622,-1.606493,-1.806176
2014-05-03 08:00:00,-0.937024,-0.061555,-0.261425,-0.508942,-0.342276
2014-05-03 09:00:00,-0.718548,2.581851,1.963765,0.534308,0.271737
2014-05-03 10:00:00,-0.134571,-0.394159,0.995347,0.405259,0.792096
2014-05-03 11:00:00,-0.099297,-0.300945,0.158211,-0.496302,0.895991
2014-05-03 12:00:00,0.039299,1.400004,-1.165983,1.173004,-2.259221
2014-05-03 13:00:00,0.185418,-0.661337,0.856829,-0.821816,1.277209
2014-05-03 14:00:00,0.296446,0.439512,0.589679,2.099387,-0.234253
2014-05-03 15:00:00,0.058157,0.513849,-0.756086,0.342902,1.193183
2014-05-03 16:00:00,-0.442982,-0.628373,-0.339451,-1.028419,0.528300
2014-05-03 17:00:00,-0.404676,0.645941,0.451807,-0.663916,-0.201997
2014-05-03 18:00:00,-0.177962,-0.987372,1.155844,-1.916370,0.926477
2014-05-03 19:00:00,-0.207364,0.090699,-0.045215,-0.259215,-0.989920
2014-05-03 20:00:00,0.620982,0.717234,-0.354971,-0.092910,-0.167375
2014-05-03 21:00:00,-1.146835,-0.205432,1.509545,0.411792,0.366315
2014-05-03 22:00:00,-0.989774,1.145196,0.572169,0.323127,-0.319386
2014-05-03 23:00:00,-1.165093,-1.084828,-1.823554,0.543288,0.996446
2014-05-04 00:00:00,1.243416,-0.553013,-0.769757,1.030459,-0.043830
2014-05-04 01:00:00,-0.814926,0.812017,-0.021897,-0.273976,1.109455
2014-05-04 02:00:00,0.753224,0.034215,-0.485094,-0.367588,-0.603463
2014-05-04 03:00:00,1.150774,-0.655604,0.674336,0.448607,-0.095741
2014-05-04 04:00:00,2.477361,-0.570545,-0.239418,1.073139,-1.745737
2014-05-04 05:00:00,-0.928722,0.027829,0.999207,-0.339767,1.272740
2014-05-04 06:00:00,-0.601071,0.345108,-1.016594,-0.030084,-0.812213
2014-05-04 07:00:00,1.426576,-0.329193,0.382543,0.054123,-1.262652
2014-05-04 08:00:00,0.467448,1.061362,0.324705,0.311434,-1.805837
2014-05-04 09:00:00,-0.179670,-0.881987,0.761700,-1.399725,0.684990
2014-05-04 10:00:00,0.184294,-0.156671,-0.784951,-0.323804,-0.044446
2014-05-04 11:00:00,-0.106621,-0.397709,-0.531708,-0.584319,-0.058215
2014-05-04 12:00:00,-0.929121,1.064473,1.064665,0.629604,1.138531
2014-05-04 13:00:00,1.242825,0.878880,0.423012,-0.823795,0.203314
2014-05-04 14:00:00,1.023425,-0.633192,-1.020469,-0.914754,-0.927861
2014-05-04 15:00:00,1.289797,1.400940,-0.449129,0.350983,-0.424872
2014-05-04 16:00:00,0.123507,-1.414176,0.999209,0.562838,-0.041080
2014-05-04 17:00:00,1.159504,-0.788329,-1.484324,-1.092074,-1.193300
